id,uuid,observed_on_string,observed_on,time_observed_at,user_id,user_login,user_name,created_at,updated_at,url,image_url,tag_list,description,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_device,place_town_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
60683883,96d7f953-43b5-43ff-b7f0-155956254452,2020/09/24 5:03 PM PDT,9/24/2020,2020-09-25 00:03:00 UTC,1309897,sedgequeen,Barbara L. Wilson,2020-09-25 04:28:16 UTC,2023-01-17 17:30:08 UTC,https://www.inaturalist.org/observations/60683883,https://inaturalist-open-data.s3.amazonaws.com/photos/97048765/medium.jpeg,Snag Boat Bend,Snag Boat Bend unit of Finley NWR.  ,FALSE,"Linn County, OR, USA",44.42979252,-123.2075035,48,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
61629170,94d5dd54-9d3e-468c-b269-76e005d9f6ee,2020/10/03 3:17 PM PDT,10/3/2020,2020-10-03 22:17:00 UTC,3064171,fernsibley,Fern Wexler,2020-10-04 00:58:05 UTC,2021-11-07 18:34:22 UTC,https://www.inaturalist.org/observations/61629170,https://inaturalist-open-data.s3.amazonaws.com/photos/98632108/medium.png,,"Four individuals at the very least!! All swimming and playing, occasionally would crawl up into the bushes to rest. 100% otters, not Nutria, Beavers, or any other semiaquatic mammal in the area.",FALSE,"SW Butner Rd &, SW Huntington Ave, Portland, OR 97225, USA",45.5108941,-122.8102405,183,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
61684427,11ef99e4-7b89-45a5-9dc3-c7b477a38593,2020/09/30 8:26 AM MST,9/30/2020,2020-09-30 15:26:00 UTC,4425,birdernaturalist,Rich Hoyer,2020-10-04 16:47:42 UTC,2024-12-08 04:08:38 UTC,https://www.inaturalist.org/observations/61684427,https://inaturalist-open-data.s3.amazonaws.com/photos/98731584/medium.jpeg,"Oregon, mammal, Rich Hoyer",River Otter,FALSE,"Curry County, OR, USA",42.00613889,-124.21315,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
62450618,241290ca-b05a-47d0-8e09-1d87dea4df7f,2020-10-09 1:23:34 PM PDT,10/9/2020,2020-10-09 20:23:34 UTC,768606,brodiecasstalbott,Brodie Cass Talbott,2020-10-13 01:15:57 UTC,2021-11-07 18:37:59 UTC,https://www.inaturalist.org/observations/62450618,https://inaturalist-open-data.s3.amazonaws.com/photos/100083535/medium.jpeg,,,FALSE,"Clatsop County, OR, USA",46.22369257,-123.989137,227,,,,,open,FALSE,gps,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
62713920,a7778b5e-963f-4073-8fbf-d10b555c9ce9,Fri Oct 16 2020 08:03:30 GMT-0700 (PDT),10/16/2020,2020-10-16 15:03:30 UTC,1761780,meadowlarkmerlin,Randy Reed,2020-10-16 15:44:14 UTC,2024-12-08 04:09:45 UTC,https://www.inaturalist.org/observations/62713920,https://static.inaturalist.org/photos/100529315/medium.jpg,,,FALSE,"S Bank Chetco River Rd, Brookings, OR, US",42.07119889,-124.2530656,10,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
62751865,4bcf2bea-ed24-4d25-9308-e6f1d487a4a9,2020-10-16 6:05:18 PM PDT,10/16/2020,2020-10-17 01:05:18 UTC,768606,brodiecasstalbott,Brodie Cass Talbott,2020-10-17 01:06:10 UTC,2024-12-09 15:35:30 UTC,https://www.inaturalist.org/observations/62751865,https://inaturalist-open-data.s3.amazonaws.com/photos/100595978/medium.jpeg,,,FALSE,"La Pine, OR 97739, USA",43.66493288,-121.695506,3483,,,,,open,FALSE,gps,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
62754580,a274b427-c579-41a4-a6f8-7d6bcfd917d4,2020/10/16 9:46 AM PDT,10/16/2020,2020-10-16 16:46:00 UTC,385233,bhallberg,,2020-10-17 01:55:17 UTC,2021-11-07 18:40:17 UTC,https://www.inaturalist.org/observations/62754580,https://inaturalist-open-data.s3.amazonaws.com/photos/100601217/medium.jpg,,,FALSE,"Tillamook County, OR, USA",45.70211502,-123.8877762,254,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
63140440,9d645612-42ba-4894-8cb4-aacc927e5feb,2020-10-20 7:00:24 PM PDT,10/20/2020,2020-10-21 02:00:24 UTC,3172090,jrodkin,jonathan r.,2020-10-21 02:35:04 UTC,2021-11-07 18:39:47 UTC,https://www.inaturalist.org/observations/63140440,https://inaturalist-open-data.s3.amazonaws.com/photos/101285692/medium.jpeg,,,FALSE,"La Pine, OR 97739, USA",43.60373285,-121.6060761,1304,,,,,open,FALSE,gps,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
63168709,547b3324-07f5-4f6e-8995-573812df0366,2020-10-21 8:03:35 AM PDT,10/21/2020,2020-10-21 15:03:35 UTC,2724775,georver,Norm,2020-10-21 15:15:24 UTC,2024-12-08 04:11:06 UTC,https://www.inaturalist.org/observations/63168709,https://inaturalist-open-data.s3.amazonaws.com/photos/101335833/medium.jpeg,,,FALSE,"Harbor, OR 97415, USA",42.07121526,-124.253046,9,,,,,open,FALSE,gps,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
63220172,53603fa8-de47-4d1d-912d-6ea60939915a,2020/10/15 12:57 PM PDT,10/15/2020,2020-10-15 19:57:00 UTC,2949453,fishaspey,Scott O'Donnell,2020-10-22 04:16:50 UTC,2021-11-07 18:39:43 UTC,https://www.inaturalist.org/observations/63220172,https://inaturalist-open-data.s3.amazonaws.com/photos/101427580/medium.jpg,,,FALSE,"Speywater, Troy",45.91493871,-117.4623837,244,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
63221403,47a4eed5-0c99-49ed-8718-a7fd5b7ef040,Wed Oct 21 2020 16:28:39 GMT-0700 (PDT),10/21/2020,2020-10-21 23:28:39 UTC,1306882,amoroscines,Gary &amp; Rebecca,2020-10-22 04:50:48 UTC,2020-10-22 05:13:26 UTC,https://www.inaturalist.org/observations/63221403,https://inaturalist-open-data.s3.amazonaws.com/photos/101429926/medium.jpg,,"Saw two otters in the Reed College lake, Portland, Oregon. They were interacting by playing with one another and made several dives together and appeared to be chewing when they came up but I did not see what they may have caught. The then spent several minutes together on a log (photos) grooming and interacting together playfully. I also have a decent video of that interaction. ",FALSE,"Reed Lake, Portland, OR, US",45.48175833,-122.6317667,6,,,,,open,FALSE,,Portland,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
63532230,5bd1aed1-1395-43d7-97cc-a8aaa521e145,2017/03/28 1:18 PM UTC,3/28/2017,2017-03-28 13:18:00 UTC,3464975,bioedteach,Jessica Gómez Graham,2020-10-25 23:48:54 UTC,2024-12-08 04:11:53 UTC,https://www.inaturalist.org/observations/63532230,https://inaturalist-open-data.s3.amazonaws.com/photos/101975193/medium.jpeg,,,FALSE,"Brookings, OR 97415, USA",42.05465619,-124.2706299,178,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
63570447,69734ec6-3ee9-4db6-ad5a-96feed98a3d7,Mon Oct 26 2020 08:36:16 GMT-0700 (MST),10/26/2020,2020-10-26 14:36:16 UTC,382581,maspdx,,2020-10-26 15:02:09 UTC,2024-07-27 17:02:00 UTC,https://www.inaturalist.org/observations/63570447,https://static.inaturalist.org/photos/102045539/medium.jpg,,,FALSE,"Avenue G, Seaside, OR, US",45.9892909,-123.9264048,92,,,,,open,FALSE,,"Seaside, OR",North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
63939990,4cf280a3-2602-4c99-85de-af87e9099a9e,2020/10/30 10:13 AM PDT,10/30/2020,2020-10-30 17:13:00 UTC,520787,donhenise,Don Henise,2020-11-01 04:24:46 UTC,2021-11-07 18:55:44 UTC,https://www.inaturalist.org/observations/63939990,https://inaturalist-open-data.s3.amazonaws.com/photos/102705636/medium.jpg,,"North American River Otter (Lontra canadensis) - 30 October 2020 - Weyco Settling Pond, North Spit Coos Bay, Coos County, Oregon",FALSE,"Coos County, OR, USA",43.42341833,-124.2822867,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
64218839,c03068e5-7b46-424c-8a12-5ec8d71b7ba9,2020/10/10 7:44 AM MST,10/10/2020,2020-10-10 14:44:00 UTC,4425,birdernaturalist,Rich Hoyer,2020-11-05 03:45:32 UTC,2021-11-07 18:56:33 UTC,https://www.inaturalist.org/observations/64218839,https://inaturalist-open-data.s3.amazonaws.com/photos/103207816/medium.jpeg,"mammal, Oregon, carnivora, Rich Hoyer, Mustelidae",North American River Otter,FALSE,"Curry, Oregon, United States",42.41055,-124.4205417,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
64635124,1df6dc17-d6ad-4957-b746-c187d78e1258,2020/10/30 10:53 AM PDT,10/30/2020,2020-10-30 17:53:00 UTC,15366,mikepatterson,Mike Patterson,2020-11-11 00:10:53 UTC,2025-05-19 18:31:34 UTC,https://www.inaturalist.org/observations/64635124,https://inaturalist-open-data.s3.amazonaws.com/photos/103940460/medium.jpeg,,,FALSE,Ft Stevens - Swash Lake,46.2046352,-123.9725435,61,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
64987154,9b910326-f78a-44af-8e05-816df0324891,2020/11/15 2:25 PM PST,11/15/2020,2020-11-15 22:25:00 UTC,353521,patty_teague,Patricia Teague,2020-11-16 02:04:19 UTC,2024-07-27 17:06:13 UTC,https://www.inaturalist.org/observations/64987154,https://inaturalist-open-data.s3.amazonaws.com/photos/104558975/medium.jpeg,,,FALSE,Warrenton waterfront trail,46.18294333,-123.9238433,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
65569368,701bff04-4cba-4989-a151-a454abb22db1,Tue Nov 24 2020 12:42:24 GMT-0800 (PST),11/24/2020,2020-11-24 12:42:24 UTC,2720260,nordsman,,2020-11-25 04:41:50 UTC,2024-12-09 15:26:43 UTC,https://www.inaturalist.org/observations/65569368,https://inaturalist-open-data.s3.amazonaws.com/photos/105558211/medium.jpg,,,FALSE,"Deschutes National Forest, Bend, OR, US",43.88053587,-121.4625309,359,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
65915572,b3e24e54-1180-4d76-840e-60e94bc57e40,11/30/2014,11/30/2014,,71307,philkahler,Phil Kahler,2020-12-01 00:33:44 UTC,2020-12-14 07:52:35 UTC,https://www.inaturalist.org/observations/65915572,https://inaturalist-open-data.s3.amazonaws.com/photos/106171361/medium.jpeg,,,FALSE,"Hillsboro, OR, USA",45.54235653,-122.9323547,282,,,,,open,FALSE,gps,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
65973721,83b583b6-190d-48f0-8463-09467f6e2e41,2020/11/30 11:58 AM PST,11/30/2020,2020-11-30 19:58:00 UTC,15366,mikepatterson,Mike Patterson,2020-12-01 23:50:20 UTC,2024-07-27 17:54:57 UTC,https://www.inaturalist.org/observations/65973721,https://inaturalist-open-data.s3.amazonaws.com/photos/106257999/medium.jpeg,,,FALSE,Ft Stevens - South Jetty Columbia River,46.23349542,-124.0147886,604,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
66036660,6235da81-c647-4eb5-9e38-93d3b09ee492,2020/12/01 3:07 PM HST,12/1/2020,2020-12-02 01:07:00 UTC,758510,mccreedy,Chris McCreedy,2020-12-03 07:12:35 UTC,2021-11-07 19:17:13 UTC,https://www.inaturalist.org/observations/66036660,https://static.inaturalist.org/photos/106371913/medium.jpg,,,FALSE,"Ashland, OR 97520, USA",42.21464183,-122.7192467,8,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
66409027,e184b23e-e436-4012-9fd5-d0658de83c4d,Thu Dec 10 2020 11:00:00 GMT-0800 (PST),12/10/2020,2020-12-10 11:00:00 UTC,3578744,holyegg,Corey Brooke,2020-12-11 07:12:54 UTC,2021-11-07 19:18:05 UTC,https://www.inaturalist.org/observations/66409027,https://inaturalist-open-data.s3.amazonaws.com/photos/107052060/medium.jpg,,,FALSE,"Amazon Park, Eugene, OR, US",44.02115688,-123.0819136,24,,,,,open,FALSE,,Eugene,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
66615128,7b7ad280-320d-4f2b-9b50-275866d6fadd,Sun Oct 27 2019 14:43:43 GMT-0700 (PDT),10/27/2019,2019-10-27 21:43:43 UTC,1131447,susankirkbride,Susan Kirkbride,2020-12-15 16:00:59 UTC,2020-12-29 08:03:14 UTC,https://www.inaturalist.org/observations/66615128,https://static.inaturalist.org/photos/107427767/medium.jpg,,,FALSE,"St. Johns, Portland, OR, US",45.61717167,-122.7261417,,,,,,open,FALSE,,Portland,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
66639593,2a0437f2-9ba0-47e5-96d1-b399a26fb90d,2020/12/14 12:37 PM HST,12/14/2020,2020-12-14 22:37:00 UTC,1016606,russelltomlin,,2020-12-16 03:33:06 UTC,2023-07-08 01:42:37 UTC,https://www.inaturalist.org/observations/66639593,https://inaturalist-open-data.s3.amazonaws.com/photos/107473428/medium.jpg,,A group of at least four North American River Otters in Eckmann slough east of Waldport.  The latter four images show one of them taking an unidentified waterfowl on the surface of the slough.,FALSE,"Lincoln County, OR, USA",44.41501239,-124.034384,77,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
66691799,f61df0ea-f905-4ea3-a497-7668912725fd,Sun Aug 16 2020 11:15:35 GMT-0700 (PDT),8/16/2020,2020-08-16 18:15:35 UTC,1597614,david2222,David Rockow,2020-12-17 10:17:31 UTC,2020-12-17 12:41:11 UTC,https://www.inaturalist.org/observations/66691799,https://inaturalist-open-data.s3.amazonaws.com/photos/107569327/medium.jpg,,,FALSE,"Douglas County, US-OR, US",42.93709093,-122.900371,10,,,,obscured,open,TRUE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
66708921,6d9bdd7c-9075-4067-8645-d44acf65e455,2020/12/17 10:33 AM PST,12/17/2020,2020-12-17 18:33:00 UTC,353521,patty_teague,Patricia Teague,2020-12-17 20:43:00 UTC,2024-07-27 18:03:43 UTC,https://www.inaturalist.org/observations/66708921,https://inaturalist-open-data.s3.amazonaws.com/photos/107601576/medium.jpg,,,FALSE,Wireless Road,46.16146667,-123.83187,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
66942219,006de98e-6310-4b77-95d0-eecbf3456db4,2020/12/22 1:19 PM PST,12/22/2020,2020-12-22 21:19:00 UTC,353521,patty_teague,Patricia Teague,2020-12-23 00:43:34 UTC,2024-07-27 18:07:09 UTC,https://www.inaturalist.org/observations/66942219,https://inaturalist-open-data.s3.amazonaws.com/photos/108034429/medium.jpg,,,FALSE,Hammond Waterfront,46.20612,-123.9520967,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
67726075,43b540c6-4e17-42e4-97fb-5b85cddf36c6,2021/01/07 12:13 PM PST,1/7/2021,2021-01-07 20:13:00 UTC,353521,patty_teague,Patricia Teague,2021-01-07 23:25:32 UTC,2024-07-27 18:19:18 UTC,https://www.inaturalist.org/observations/67726075,https://inaturalist-open-data.s3.amazonaws.com/photos/109497477/medium.jpeg,,,FALSE,Netul River Trail,46.11828333,-123.8762533,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
67772224,e81919fc-897d-4ad7-9a3f-2f3fec912853,2021/01/08 2:33 PM PST,1/8/2021,2021-01-08 22:33:00 UTC,353521,patty_teague,Patricia Teague,2021-01-09 00:41:41 UTC,2024-07-27 18:19:58 UTC,https://www.inaturalist.org/observations/67772224,https://inaturalist-open-data.s3.amazonaws.com/photos/109584295/medium.jpg,,,FALSE,"Hammond, Seafarers' Park",46.20603333,-123.9523933,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
67814365,ae6647d3-7534-4944-8f46-64c2fb606ea2,2021/01/09 8:42 AM PST,1/9/2021,2021-01-09 16:42:00 UTC,353521,patty_teague,Patricia Teague,2021-01-09 21:20:14 UTC,2024-07-27 18:20:34 UTC,https://www.inaturalist.org/observations/67814365,https://inaturalist-open-data.s3.amazonaws.com/photos/109663480/medium.jpeg,,Lots of Otter action in the rivers this week.,FALSE,Netul River Trail,46.11781073,-123.8748124,31,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
68181208,19d9fa64-55f9-48dd-a49f-9e883b314ea7,2021/01/16 11:29 AM PST,1/16/2021,2021-01-16 19:29:00 UTC,353521,patty_teague,Patricia Teague,2021-01-16 23:21:53 UTC,2024-07-27 18:23:16 UTC,https://www.inaturalist.org/observations/68181208,https://inaturalist-open-data.s3.amazonaws.com/photos/110334968/medium.jpeg,,,FALSE,Netul River Trail,46.12493167,-123.87692,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
68357147,b28a4c95-a6dc-4a5f-a014-d04242c37692,2021/01/19 3:42 PM PST,1/19/2021,2021-01-19 23:42:00 UTC,994991,lumenal,Jeff Ward,2021-01-20 05:27:44 UTC,2024-02-19 14:32:03 UTC,https://www.inaturalist.org/observations/68357147,https://inaturalist-open-data.s3.amazonaws.com/photos/110662678/medium.jpg,,,FALSE,"Delta Ponds, Eugene, OR",44.08238697,-123.1078266,10,,,,,open,FALSE,,Eugene,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
68389808,625b167b-8915-45e6-8604-6312120721c9,2021/01/20 1:19 PM PST,1/20/2021,2021-01-20 21:19:00 UTC,353521,patty_teague,Patricia Teague,2021-01-21 01:44:37 UTC,2024-07-27 18:24:57 UTC,https://www.inaturalist.org/observations/68389808,https://inaturalist-open-data.s3.amazonaws.com/photos/110725228/medium.jpg,,,FALSE,Hammond; Seafarers' Park,46.20588,-123.9526433,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
68968403,023a13b7-6c7e-4d94-93e0-ecc048551d41,Mon Jan 11 2021 13:22:29 GMT-0800 (PST),1/11/2021,2021-01-11 21:22:29 UTC,60717,paulbloch,Paul Bloch,2021-02-02 18:30:14 UTC,2024-12-09 15:24:20 UTC,https://www.inaturalist.org/observations/68968403,https://inaturalist-open-data.s3.amazonaws.com/photos/111807358/medium.jpg,,Four of them frolicking and hunting as they swim downstream in the Metolius River. ,FALSE,"Deschutes National Forest, Camp Sherman, OR, US",44.46982,-121.638695,3,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
69174296,3cbd6c7d-4d02-40a3-9357-00513d1885ab,2021/02/06 2:09 PM UTC,2/6/2021,2021-02-06 14:09:00 UTC,1331675,redshoulderedhawk,Jenny Jones,2021-02-07 01:18:01 UTC,2024-06-29 13:51:11 UTC,https://www.inaturalist.org/observations/69174296,https://static.inaturalist.org/photos/112187260/medium.jpeg,,,FALSE,"Cascade Locks, OR 97014, USA",45.67396144,-121.8671884,31,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
69243000,bf3df88e-a5e9-4cf5-a6cb-e04c4ec91145,Sun Feb 07 2021 14:00:06 GMT-0800 (PST),2/7/2021,2021-02-07 22:00:06 UTC,815618,amytimmins,Amy T,2021-02-08 04:43:29 UTC,2021-02-08 04:51:58 UTC,https://www.inaturalist.org/observations/69243000,https://static.inaturalist.org/photos/112317174/medium.jpg,,"This otter was behaving a little oddly. It climbed into the grating between the two ponds at Whitaker Ponds — I think it was trying to travel between the pipe connecting them. When that didn’t work, the otter slowly dog-paddled away, maybe towards the exit to the slough. I don’t know if it was lost, sick, or just doing some leisurely exploring, but it seemed less active and frolicsome than other otters I have seen.",FALSE,"Cully, Portland, OR, US",45.57339501,-122.6102013,41,,,,,open,FALSE,,Portland,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
69490967,50e7399d-ca9e-4da7-a26e-ec28482fd366,2020/03/29 9:58 AM UTC,3/29/2020,2020-03-29 09:58:00 UTC,1331675,redshoulderedhawk,Jenny Jones,2021-02-13 06:22:07 UTC,2021-11-15 01:12:16 UTC,https://www.inaturalist.org/observations/69490967,https://static.inaturalist.org/photos/112764691/medium.jpeg,,,FALSE,"Force Lake, Portland, OR 97217, USA",45.6051187,-122.6949675,149,,,,,open,FALSE,,Portland,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
69687179,b7ae43c8-cf5f-4aff-87c0-21905d6deccc,2021/02/16 11:04 AM PST,2/16/2021,2021-02-16 19:04:00 UTC,387373,jayras,,2021-02-16 21:12:47 UTC,2024-06-29 13:51:54 UTC,https://www.inaturalist.org/observations/69687179,https://inaturalist-open-data.s3.amazonaws.com/photos/113126436/medium.jpg,,,FALSE,"Clatsop County, OR, USA",46.172471,-123.667035,1000,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
69746137,cb754463-2355-4386-aa45-ea78ff578aec,2021/02/16 11:46 AM PST,2/16/2021,2021-02-16 19:46:00 UTC,353521,patty_teague,Patricia Teague,2021-02-18 01:24:54 UTC,2024-07-27 18:29:47 UTC,https://www.inaturalist.org/observations/69746137,https://inaturalist-open-data.s3.amazonaws.com/photos/113242183/medium.jpeg,,,FALSE,Netul River Trail,46.12421,-123.8770067,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
